Image_Name,Image_Path,Label,Edge_Count,Contour_Count
0668.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0668.JPEG,1,6021,171
0679.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0679.jpg,0,3580,83
0260.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0260.JPEG,1,6296,168
0581.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0581.jpg,0,44796,773
0701.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0701.jpg,0,23217,311
0403.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0403.JPEG,1,6878,182
0008.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0008.JPEG,1,4811,118
0208.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0208.JPEG,1,8304,239
0634.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0634.jpg,0,4292,86
0516.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0516.jpg,0,15890,202
0321.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0321.jpg,0,20068,406
0901.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0901.JPEG,0,8634,278
0290.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0290.JPEG,1,12125,435
0531.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0531.jpg,0,18924,339
0490.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0490.jpg,0,7292,198
0552.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0552.JPEG,1,5045,120
0472.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0472.JPEG,1,6084,257
0316.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0316.jpg,0,10590,228
0611.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0611.JPEG,1,6815,205
0747.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0747.JPEG,1,2896,74
0145.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0145.jpg,0,33595,403
0770.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0770.jpg,0,17841,337
0788.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0788.jpg,0,5025,93
0625.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0625.JPEG,1,5636,143
0589.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0589.jpg,0,61748,1295
0753.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0753.jpg,0,14907,339
0644.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0644.jpg,0,8324,227
0309.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0309.jpg,0,25952,375
0505.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0505.JPEG,1,6542,224
0264.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0264.JPEG,1,4430,165
0256.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0256.jpg,0,7252,176
0255.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0255.jpg,0,10642,199
0904.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0904.JPEG,0,2571,61
0804.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0804.JPEG,1,5465,168
0499.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0499.jpg,0,13675,232
0159.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0159.jpg,0,86872,1441
0225.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0225.JPEG,1,3742,51
0914.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0914.JPEG,0,7377,250
0655.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0655.JPEG,1,5430,157
0053.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0053.JPEG,1,5558,142
0352.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0352.JPEG,1,5534,149
0162.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0162.jpeg,1,9736,410
0830.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0830.JPEG,0,5028,191
0409.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0409.jpg,0,7523,270
0815.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0815.JPEG,0,7227,222
0598.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0598.jpg,0,35354,842
0149.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0149.jpg,0,8224,265
0783.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0783.JPEG,1,7682,227
0052.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0052.jpg,0,3992,20
0837.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0837.JPEG,1,4982,184
0012.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0012.jpg,0,13458,148
0809.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0809.JPEG,0,6376,169
0794.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0794.JPEG,1,7973,229
0268.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0268.jpg,0,27928,622
0547.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0547.JPEG,1,5939,235
0286.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0286.JPEG,1,6909,191
0168.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0168.jpg,0,20512,256
0090.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0090.jpg,0,851955,20944
0757.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0757.jpg,0,23358,562
0760.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0760.JPEG,1,6302,161
0078.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0078.jpg,0,15229,346
0023.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0023.jpg,0,28170,995
0011.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0011.JPEG,1,6366,207
0410.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0410.JPEG,1,8307,254
0395.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0395.jpg,0,12208,238
0125.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0125.jpg,0,5765,171
0299.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0299.jpg,0,200001,8142
0884.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0884.JPEG,1,9259,328
0892.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0892.JPEG,1,6359,238
0524.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0524.jpg,0,8849,214
0806.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0806.JPEG,1,7013,179
0358.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0358.jpg,0,65760,3785
0291.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0291.jpg,0,9157,152
0151.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0151.JPEG,1,3717,85
0473.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0473.JPEG,1,8902,228
0693.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0693.JPEG,1,4736,146
0486.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0486.jpg,0,10828,182
0206.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0206.jpg,0,5234,136
0851.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0851.JPEG,1,6030,114
0637.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0637.JPEG,1,6287,218
0003.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0003.JPEG,1,2882,55
0430.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0430.JPEG,1,9256,289
0331.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0331.JPEG,1,6181,245
0096.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0096.jpg,0,26126,573
0307.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0307.jpg,0,4984,110
0551.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0551.jpg,0,63741,1067
0039.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0039.jpg,0,3773,102
0351.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0351.jpg,0,21093,474
0546.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0546.JPEG,1,8510,306
0021.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0021.jpg,0,2333,56
0610.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0610.JPEG,1,4571,117
0730.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0730.JPEG,1,4815,88
0314.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0314.jpg,0,241645,9468
0522.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0522.JPEG,1,12101,484
0796.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0796.JPEG,1,6477,232
0541.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0541.jpg,0,18043,352
0846.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0846.JPEG,1,6890,216
0831.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0831.JPEG,1,6971,222
0792.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0792.jpg,0,6299,127
0791.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0791.JPEG,1,9215,257
0373.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0373.jpg,0,43972,1392
0153.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0153.JPEG,1,6890,130
0702.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0702.jpg,0,8015,120
0905.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0905.JPEG,0,7674,107
0580.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0580.JPEG,1,6555,164
0680.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0680.JPEG,1,5054,233
0312.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0312.jpg,0,30403,894
0220.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0220.JPEG,1,9515,386
0001.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0001.jpg,0,2659,94
0180.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0180.jpeg,1,5660,162
0149.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0149.JPEG,1,2859,80
0111.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0111.jpg,0,19871,439
0571.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0571.jpg,0,8979,112
0276.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0276.JPEG,1,9728,334
0902.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0902.JPEG,0,7408,248
0185.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0185.jpg,0,33154,710
0617.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0617.jpg,0,62749,1194
0133.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0133.jpg,0,23930,859
0885.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0885.JPEG,1,8010,260
0154.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0154.jpg,0,19436,363
0058.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0058.JPEG,1,7387,207
0091.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0091.jpg,0,15024,301
0078.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0078.JPEG,1,7154,172
0163.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0163.JPEG,1,9926,407
0104.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0104.jpg,0,5159,81
0372.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0372.JPEG,1,5759,166
0251.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0251.JPEG,1,7969,213
0221.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0221.JPEG,1,3729,176
0025.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0025.JPEG,1,3663,90
0226.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0226.JPEG,1,6199,141
0196.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0196.JPEG,1,3913,95
0535.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0535.jpg,0,47643,1260
0127.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0127.jpg,0,15525,334
0141.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0141.JPEG,1,5411,117
0756.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0756.jpg,0,26603,497
0173.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0173.jpg,0,12662,217
0103.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0103.jpg,0,4304,65
0743.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0743.jpeg,1,6131,146
0024.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0024.JPEG,1,12839,431
0858.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0858.JPEG,0,4169,91
0197.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0197.jpg,0,4079,62
0661.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0661.JPEG,1,6049,199
0723.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0723.jpg,0,3951,33
0516.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0516.JPEG,1,5722,183
0817.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0817.JPEG,0,6163,159
0315.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0315.JPEG,1,6191,155
0128.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0128.jpeg,1,3267,58
0247.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0247.JPEG,1,5803,107
0464.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0464.JPEG,1,7570,189
0339.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0339.JPEG,1,11432,368
0840.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0840.JPEG,0,4074,115
0375.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0375.jpg,0,34682,239
0014.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0014.JPEG,1,7382,228
0899.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0899.JPEG,1,3281,68
0732.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0732.jpg,0,14678,137
0415.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0415.JPEG,1,4988,142
0330.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0330.JPEG,1,6166,260
0742.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0742.jpg,0,15734,315
0277.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0277.JPEG,1,8427,278
0495.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0495.jpg,0,67281,2150
0213.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0213.JPEG,1,12343,501
0119.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0119.jpg,0,31166,465
0337.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0337.JPEG,1,6854,173
0030.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0030.jpg,0,40155,1268
0582.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0582.jpg,0,29171,472
0596.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0596.jpg,0,87427,2049
0007.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0007.JPEG,1,3698,98
0022.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0022.JPEG,1,7297,244
0157.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0157.jpg,0,40419,1152
0161.jpeg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0161.jpeg,1,7060,128
0854.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0854.JPEG,0,5937,92
0425.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0425.jpg,0,6062,162
0576.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0576.jpg,0,228344,12945
0504.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0504.jpg,0,34143,1537
0917.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0917.JPEG,0,9987,386
0070.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0070.jpg,0,14173,255
0177.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0177.jpg,0,9984,164
0773.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0773.JPEG,1,4430,135
0244.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0244.jpg,0,18305,303
0287.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0287.JPEG,1,6472,187
0278.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0278.JPEG,1,7627,248
0450.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0450.jpg,0,42527,535
0737.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0737.jpg,0,33117,743
0397.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0397.jpg,0,12477,133
0468.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0468.JPEG,1,4941,157
0879.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0879.JPEG,1,8286,297
0341.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0341.JPEG,1,6619,173
0849.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0849.JPEG,0,6533,279
0888.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0888.JPEG,0,5972,170
0829.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0829.JPEG,0,5119,122
0227.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0227.JPEG,1,4269,127
0009.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0009.JPEG,1,6049,162
0421.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0421.JPEG,1,9055,370
0898.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0898.JPEG,1,2901,37
0864.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0864.JPEG,0,5860,142
0212.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0212.JPEG,1,4421,137
0396.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0396.JPEG,1,12032,463
0775.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0775.JPEG,1,5603,169
0334.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0334.jpg,0,17835,356
0266.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0266.jpg,0,27579,644
0520.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0520.jpg,0,23691,421
0350.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0350.JPEG,1,3455,49
0525.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0525.JPEG,1,4635,113
0636.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0636.JPEG,1,4618,116
0752.JPEG,/Users/tanishqjain/Desktop/pyhton project/data1a/training/00-damage/0752.JPEG,1,5048,144
0163.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0163.jpg,0,11357,255
0217.jpg,/Users/tanishqjain/Desktop/pyhton project/data1a/training/01-whole/0217.jpg,0,11310,222
